concept,prop_s,label,prob,prob_control
leafs,green,pos,0.00024775316705927253,7.147102678572992e-07
leopard,green,neg,2.0075249551609886e-07,7.147102678572992e-07
crypt,green,neg,4.0155745750780625e-07,7.147102678572992e-07
ring,green,pos,1.672644089012465e-06,7.147102678572992e-07
fruit,green,pos,9.285409760195762e-06,7.147102678572992e-07
galangal,green,neg,9.938461516867392e-06,7.147102678572992e-07
nectarine,green,pos,3.961834227084182e-05,7.147102678572992e-07
chicken,green,neg,2.494412854048278e-07,7.147102678572992e-07
dogwood,green,pos,5.986894393572584e-05,7.147102678572992e-07
nightmare,green,neg,9.009191614950396e-09,7.147102678572992e-07
kingfisher,green,pos,2.0422208990567015e-07,7.147102678572992e-07
raven,green,neg,7.467005502803659e-08,7.147102678572992e-07
dog,green,neg,2.4433890644104395e-07,7.147102678572992e-07
moss,green,pos,3.648003621492535e-05,7.147102678572992e-07
mango,green,pos,4.2299168853787705e-05,7.147102678572992e-07
cassava,green,neg,1.7044609194272198e-05,7.147102678572992e-07
emerald,green,pos,0.00014299462782219052,7.147102678572992e-07
shrimp,green,neg,1.5682068124078796e-06,7.147102678572992e-07
pepper,green,pos,1.2130771210649982e-05,7.147102678572992e-07
insect,green,pos,2.2351023289957084e-06,7.147102678572992e-07
frog,green,pos,1.1874858500959817e-06,7.147102678572992e-07
paint,green,pos,1.7600908904569224e-05,7.147102678572992e-07
bulgur,green,neg,1.316263478656765e-06,7.147102678572992e-07
cucurbit,green,pos,2.291510099894367e-06,7.147102678572992e-07
elm,green,pos,5.091626007924788e-05,7.147102678572992e-07
jaguar,green,neg,3.8280086300801486e-07,7.147102678572992e-07
potato,green,neg,8.295985935546923e-06,7.147102678572992e-07
berry,green,pos,3.212182491552085e-05,7.147102678572992e-07
parakeet,green,pos,4.405031859278097e-07,7.147102678572992e-07
champagne,green,neg,5.914878187240902e-08,7.147102678572992e-07
oregano,green,pos,2.5271385311498307e-05,7.147102678572992e-07
problem,green,neg,8.870158296758746e-08,7.147102678572992e-07
spinach,green,pos,1.2082518878742121e-05,7.147102678572992e-07
human,green,neg,6.997281616349937e-07,7.147102678572992e-07
sauce,green,pos,4.6707282308489084e-07,7.147102678572992e-07
herring,green,neg,4.20705782744335e-06,7.147102678572992e-07
bottle,green,pos,7.667914587727864e-07,7.147102678572992e-07
cucumber,green,pos,5.121210506331408e-06,7.147102678572992e-07
fir,green,pos,5.620388492388884e-06,7.147102678572992e-07
jeep,green,pos,2.484828200977063e-06,7.147102678572992e-07
jade,green,pos,1.7964988728635944e-05,7.147102678572992e-07
tyre,green,neg,1.121391619562928e-06,7.147102678572992e-07
grass,green,pos,5.3621974075213075e-05,7.147102678572992e-07
blueberry,green,neg,7.14841007720679e-05,7.147102678572992e-07
agenda,green,pos,1.0723807264412244e-07,7.147102678572992e-07
fern,green,pos,2.0407736883498728e-05,7.147102678572992e-07
calf,green,neg,2.3564551554500213e-07,7.147102678572992e-07
lettuce,green,pos,2.240466528746765e-05,7.147102678572992e-07
squirrel,green,neg,3.986395427091338e-07,7.147102678572992e-07
tomato,green,neg,1.064636671799235e-05,7.147102678572992e-07
weed,green,pos,2.4395274067501305e-06,7.147102678572992e-07
ink,green,pos,1.2178222164038743e-07,7.147102678572992e-07
whale,green,neg,3.110530144567747e-07,7.147102678572992e-07
beet,green,neg,2.599439540063031e-05,7.147102678572992e-07
limousine,green,pos,1.4481336165772518e-06,7.147102678572992e-07
celery,green,pos,1.28334231703775e-05,7.147102678572992e-07
lawn,green,pos,3.100866888416931e-05,7.147102678572992e-07
wasp,green,neg,7.157993877626723e-07,7.147102678572992e-07
herb,green,pos,9.993831554311328e-06,7.147102678572992e-07
pyramid,green,neg,4.0462228412252443e-07,7.147102678572992e-07
robin,green,neg,5.501257192008779e-07,7.147102678572992e-07
sun,green,neg,1.8175553861965454e-07,7.147102678572992e-07
bloodstone,green,pos,1.0476999705133494e-05,7.147102678572992e-07
newspaper,green,neg,3.4803585435838613e-07,7.147102678572992e-07
crocodile,green,pos,2.856303638054669e-07,7.147102678572992e-07
banana,green,pos,1.286559290747391e-05,7.147102678572992e-07
carrot,green,neg,1.8305743196833646e-06,7.147102678572992e-07
bra,green,pos,6.300901418399008e-07,7.147102678572992e-07
wand,green,neg,6.950738224986708e-07,7.147102678572992e-07
olive,green,pos,0.00013800420856568962,7.147102678572992e-07
serviceberry,green,pos,6.232899636415823e-07,7.147102678572992e-07
pineapple,green,pos,1.6253674402832985e-05,7.147102678572992e-07
maize,green,pos,6.23228106633178e-06,7.147102678572992e-07
ketchup,green,neg,1.8971022655023262e-06,7.147102678572992e-07
housefly,green,neg,1.0045298495242605e-06,7.147102678572992e-07
pine,green,pos,0.0001783384068403393,7.147102678572992e-07
cider,green,neg,9.022397193803045e-07,7.147102678572992e-07
recorder,green,pos,1.169005159340486e-07,7.147102678572992e-07
debate,green,neg,3.9743554225424305e-08,7.147102678572992e-07
cilantro,green,pos,2.409270564385224e-05,7.147102678572992e-07
blackberry,green,pos,3.6347994409879902e-06,7.147102678572992e-07
iceberg,green,neg,1.4300746897788486e-07,7.147102678572992e-07
spider,green,neg,2.4971402012852195e-07,7.147102678572992e-07
lark,green,neg,1.236403761595284e-07,7.147102678572992e-07
fenugreek,green,pos,1.3749702702625655e-05,7.147102678572992e-07
tortoise,green,pos,3.3401366295038315e-07,7.147102678572992e-07
turtle,green,pos,7.579961334158725e-07,7.147102678572992e-07
vegetable,green,pos,2.7853489882545546e-05,7.147102678572992e-07
crab,green,pos,8.994640552373312e-07,7.147102678572992e-07
discussion,green,neg,5.026400184959812e-09,7.147102678572992e-07
oven,green,pos,7.815498292984557e-08,7.147102678572992e-07
mussel,green,neg,1.5093202136995387e-06,7.147102678572992e-07
fox,green,neg,1.548529411365962e-07,7.147102678572992e-07
jam,green,neg,9.498379682781888e-08,7.147102678572992e-07
hose,green,pos,1.695277433100273e-06,7.147102678572992e-07
cheese,green,neg,1.7977952211367665e-06,7.147102678572992e-07
coconut,green,pos,3.4876175050158054e-05,7.147102678572992e-07
chutney,green,pos,2.8995111733820522e-06,7.147102678572992e-07
caterpillar,green,pos,6.754560786248476e-07,7.147102678572992e-07
eye,green,pos,2.0289987787691643e-06,7.147102678572992e-07
parka,green,pos,5.287126896291738e-06,7.147102678572992e-07
cabbage,green,pos,3.249289147788659e-05,7.147102678572992e-07
willow,green,pos,1.1151181752211414e-05,7.147102678572992e-07
apple,green,pos,8.861676178639755e-06,7.147102678572992e-07
gaultheria,green,pos,4.0129046396941703e-07,7.147102678572992e-07
peanut,green,neg,6.537933586514555e-06,7.147102678572992e-07
pumpkin,green,neg,2.962528242278495e-06,7.147102678572992e-07
corn,green,neg,2.5939232273231028e-06,7.147102678572992e-07
crow,green,neg,3.5999441649892105e-08,7.147102678572992e-07
shrub,green,pos,1.1866525710502174e-05,7.147102678572992e-07
watermelon,green,pos,7.94724837760441e-06,7.147102678572992e-07
strawberry,green,pos,1.4991103853390086e-05,7.147102678572992e-07
toad,green,pos,4.07377774536144e-06,7.147102678572992e-07
broccoli,green,pos,5.24141023561242e-06,7.147102678572992e-07
rice,green,neg,1.6703569372111815e-06,7.147102678572992e-07
buzzard,green,neg,1.0471323719229986e-07,7.147102678572992e-07
water,green,pos,2.0209351987432456e-06,7.147102678572992e-07
slug,green,neg,8.543705121155654e-07,7.147102678572992e-07
walnut,green,neg,8.952818461693823e-05,7.147102678572992e-07
raccoon,green,neg,1.8359146736202092e-07,7.147102678572992e-07
quesadilla,green,neg,1.3596874168797513e-06,7.147102678572992e-07
combretum,green,pos,9.143288480117917e-06,7.147102678572992e-07
