concept,prop_s,label,prob,prob_control
snowfall,cold,pos,1.187389209178491e-08,3.244983872718876e-07
eggshell,cold,pos,6.922359574446091e-08,3.244983872718876e-07
foot,cold,neg,1.9560441160138e-06,3.244983872718876e-07
jungle,cold,neg,2.0883182116904209e-07,3.244983872718876e-07
bath,cold,neg,6.017454779794207e-06,3.244983872718876e-07
slime,cold,pos,3.969613828758156e-07,3.244983872718876e-07
permafrost,cold,pos,2.448372242724872e-07,3.244983872718876e-07
popsicle,cold,pos,6.260081022446684e-07,3.244983872718876e-07
snowfield,cold,pos,1.0062930755339039e-07,3.244983872718876e-07
bottle,cold,pos,1.483462455098561e-07,3.244983872718876e-07
vapor,cold,pos,1.2099375226171105e-06,3.244983872718876e-07
mud,cold,pos,6.72702185511298e-07,3.244983872718876e-07
forepaw,cold,pos,1.6071491870661703e-07,3.244983872718876e-07
hair,cold,pos,6.235203642290799e-08,3.244983872718876e-07
balloon,cold,pos,9.87669537266811e-08,3.244983872718876e-07
candle,cold,pos,1.4857046437555255e-07,3.244983872718876e-07
tummy,cold,neg,1.7511553096483112e-07,3.244983872718876e-07
lava,cold,neg,4.904309776065929e-07,3.244983872718876e-07
idea,cold,neg,3.939636172844985e-08,3.244983872718876e-07
rock,cold,pos,1.0288199518981855e-06,3.244983872718876e-07
shelf,cold,pos,4.4413269506549113e-08,3.244983872718876e-07
lip,cold,neg,1.3876392301881424e-07,3.244983872718876e-07
cheesecloth,cold,neg,4.541733460428077e-07,3.244983872718876e-07
sundae,cold,pos,1.336626667125529e-07,3.244983872718876e-07
fire,cold,neg,6.798125440354852e-08,3.244983872718876e-07
curd,cold,pos,3.462943993781664e-07,3.244983872718876e-07
