concept,prop_s,label,prob,prob_control
rooster,swam,neg,2.2849964713589033e-27,7.391848549050474e-25
bear,swam,pos,9.710262408653424e-28,7.391848549050474e-25
drum,swam,neg,3.634739406121999e-27,7.391848549050474e-25
crab,swam,pos,9.579803573487527e-27,7.391848549050474e-25
boa,swam,pos,4.371242519135284e-26,7.391848549050474e-25
basset,swam,pos,6.99441518647068e-27,7.391848549050474e-25
plaice,swam,pos,2.426942900864087e-27,7.391848549050474e-25
bonobo,swam,neg,1.1136274865516176e-27,7.391848549050474e-25
sawfish,swam,pos,7.38286678216183e-27,7.391848549050474e-25
octopus,swam,pos,4.434810379177311e-27,7.391848549050474e-25
stickleback,swam,pos,2.2753423623266734e-27,7.391848549050474e-25
seahorse,swam,pos,3.748212116957384e-27,7.391848549050474e-25
toy,swam,pos,2.9686680904353397e-27,7.391848549050474e-25
stock,swam,neg,3.0568387810705407e-26,7.391848549050474e-25
retriever,swam,pos,6.262272436629386e-28,7.391848549050474e-25
bunting,swam,neg,1.8259258394319342e-27,7.391848549050474e-25
pug,swam,pos,1.491774490371821e-27,7.391848549050474e-25
meadowlark,swam,neg,4.905490324216052e-27,7.391848549050474e-25
silverfish,swam,neg,5.717621855769106e-27,7.391848549050474e-25
creeper,swam,neg,1.3775120519627402e-27,7.391848549050474e-25
thresher,swam,neg,7.528363856112486e-27,7.391848549050474e-25
gander,swam,pos,5.0602387952475664e-27,7.391848549050474e-25
bat,swam,neg,1.1570634275512701e-26,7.391848549050474e-25
cusk,swam,pos,1.7628384989110315e-26,7.391848549050474e-25
flamingo,swam,pos,2.705085896025486e-27,7.391848549050474e-25
cob,swam,pos,2.766573651579218e-25,7.391848549050474e-25
bass,swam,pos,4.123023891596395e-27,7.391848549050474e-25
panther,swam,pos,1.4219226483293488e-27,7.391848549050474e-25
pony,swam,pos,9.148035502231174e-27,7.391848549050474e-25
neritidae,swam,neg,7.067826397421272e-26,7.391848549050474e-25
pompon,swam,neg,1.1179356185035168e-26,7.391848549050474e-25
fawn,swam,pos,2.392453491864746e-28,7.391848549050474e-25
squirrel,swam,neg,9.36698597944268e-29,7.391848549050474e-25
gunnel,swam,pos,2.595067918324343e-27,7.391848549050474e-25
fox,swam,neg,1.1523445525201314e-27,7.391848549050474e-25
curassow,swam,neg,3.131097709345455e-26,7.391848549050474e-25
rodent,swam,pos,6.285604018644168e-27,7.391848549050474e-25
gaur,swam,neg,4.125565348751008e-26,7.391848549050474e-25
cockatoo,swam,neg,1.8695712638316377e-27,7.391848549050474e-25
largemouth,swam,pos,5.070694668915645e-26,7.391848549050474e-25
burbot,swam,pos,4.838587754993917e-27,7.391848549050474e-25
boar,swam,pos,1.0457652264381945e-27,7.391848549050474e-25
silverside,swam,pos,4.598625358015023e-27,7.391848549050474e-25
cyprinid,swam,pos,8.930295255322598e-27,7.391848549050474e-25
haddock,swam,pos,5.685384484801986e-27,7.391848549050474e-25
goat,swam,pos,1.6385557744093944e-27,7.391848549050474e-25
reindeer,swam,pos,1.4685133010965065e-27,7.391848549050474e-25
snake,swam,pos,8.443410150545794e-27,7.391848549050474e-25
leopard,swam,pos,1.4648455601104154e-27,7.391848549050474e-25
croaker,swam,pos,1.5107209224962277e-27,7.391848549050474e-25
cygnet,swam,pos,1.2654157069621116e-26,7.391848549050474e-25
parakeet,swam,neg,1.094056379049749e-27,7.391848549050474e-25
colobus,swam,neg,8.398187928782021e-26,7.391848549050474e-25
goatfish,swam,pos,4.02487888681641e-27,7.391848549050474e-25
serpent,swam,pos,2.2400378708859188e-26,7.391848549050474e-25
anglerfish,swam,pos,4.97389820028272e-27,7.391848549050474e-25
beaver,swam,pos,9.797654368774911e-28,7.391848549050474e-25
accentor,swam,neg,6.010441554146103e-26,7.391848549050474e-25
coypu,swam,pos,7.641098550593181e-27,7.391848549050474e-25
sturgeon,swam,pos,5.4249259561689336e-27,7.391848549050474e-25
runner,swam,pos,1.692261486466599e-27,7.391848549050474e-25
shad,swam,pos,2.4158786644451756e-26,7.391848549050474e-25
halfbeak,swam,pos,1.9881667557260983e-27,7.391848549050474e-25
grindle,swam,pos,7.913211035394116e-26,7.391848549050474e-25
albatross,swam,pos,6.817085572027214e-27,7.391848549050474e-25
painter,swam,pos,5.894830906998053e-27,7.391848549050474e-25
seal,swam,pos,7.578260078739692e-27,7.391848549050474e-25
darter,swam,pos,5.4355089412133415e-27,7.391848549050474e-25
gnu,swam,pos,1.6308848724780978e-25,7.391848549050474e-25
hake,swam,pos,2.6621442449460604e-26,7.391848549050474e-25
roach,swam,neg,4.198858923900598e-27,7.391848549050474e-25
chicken,swam,neg,2.25529420197758e-27,7.391848549050474e-25
lynx,swam,pos,2.3940534100177972e-27,7.391848549050474e-25
albacore,swam,pos,5.055155110566362e-27,7.391848549050474e-25
bay,swam,pos,1.601007073841643e-26,7.391848549050474e-25
trout,swam,pos,1.342538897509618e-27,7.391848549050474e-25
