concept,prop_s,label,prob,prob_control
streetcar,wheels,pos,5.382549045527101e-28,2.8762082382581917e-27
machine,wheels,pos,1.245192768470565e-27,2.8762082382581917e-27
dumper,wheels,pos,9.965726302791075e-29,2.8762082382581917e-27
van,wheels,pos,1.5167274165102854e-27,2.8762082382581917e-27
cat,wheels,neg,2.8939092677840604e-27,2.8762082382581917e-27
cabriolet,wheels,pos,2.777828231506393e-26,2.8762082382581917e-27
tugboat,wheels,neg,5.274914117242645e-28,2.8762082382581917e-27
winch,wheels,neg,2.0187308787575348e-28,2.8762082382581917e-27
vehicle,wheels,pos,1.417779029313299e-26,2.8762082382581917e-27
runabout,wheels,pos,3.8206352680686075e-28,2.8762082382581917e-27
trailer,wheels,pos,6.808592991344444e-27,2.8762082382581917e-27
coach,wheels,pos,1.9316745119288569e-28,2.8762082382581917e-27
automobile,wheels,pos,8.753401671418541e-27,2.8762082382581917e-27
tramcar,wheels,pos,1.3170433406093225e-27,2.8762082382581917e-27
boat,wheels,neg,8.751879223797503e-28,2.8762082382581917e-27
equipage,wheels,pos,3.382681013534386e-27,2.8762082382581917e-27
snowplow,wheels,pos,2.43075325696256e-28,2.8762082382581917e-27
garage,wheels,pos,4.03547843485834e-27,2.8762082382581917e-27
driver,wheels,neg,1.2117320468027701e-27,2.8762082382581917e-27
footrest,wheels,pos,3.0597661175488115e-27,2.8762082382581917e-27
car,wheels,pos,2.495572066281365e-27,2.8762082382581917e-27
unicycle,wheels,pos,7.7403004094301485e-28,2.8762082382581917e-27
tank,wheels,pos,4.205821256946055e-28,2.8762082382581917e-27
motorbike,wheels,pos,1.721125205950136e-27,2.8762082382581917e-27
bogie,wheels,pos,1.3080091643520665e-28,2.8762082382581917e-27
diner,wheels,neg,9.090981560965652e-28,2.8762082382581917e-27
packhorse,wheels,neg,7.580526705691242e-28,2.8762082382581917e-27
dray,wheels,pos,6.6762319392466e-29,2.8762082382581917e-27
toboggan,wheels,neg,3.8058537557454355e-28,2.8762082382581917e-27
pedicab,wheels,pos,4.9326869587397275e-28,2.8762082382581917e-27
wheel,wheels,pos,4.2800746192834296e-27,2.8762082382581917e-27
pram,wheels,pos,3.8714651333846046e-28,2.8762082382581917e-27
stagecoach,wheels,pos,2.8972630821892163e-28,2.8762082382581917e-27
luggage,wheels,pos,7.101391446714155e-28,2.8762082382581917e-27
trap,wheels,neg,2.870571426496959e-27,2.8762082382581917e-27
snowmobile,wheels,pos,5.154942644699417e-28,2.8762082382581917e-27
cart,wheels,pos,1.1217985332301721e-27,2.8762082382581917e-27
passenger,wheels,neg,2.644017931569872e-27,2.8762082382581917e-27
hack,wheels,neg,5.106476617648912e-28,2.8762082382581917e-27
taxicab,wheels,pos,3.2986483085701476e-28,2.8762082382581917e-27
motorbus,wheels,pos,9.593418164857394e-28,2.8762082382581917e-27
railcar,wheels,pos,1.622936097374425e-27,2.8762082382581917e-27
rig,wheels,pos,2.395813998876459e-28,2.8762082382581917e-27
stage,wheels,neg,1.4607186389069836e-26,2.8762082382581917e-27
motorcar,wheels,pos,5.6317681358942006e-27,2.8762082382581917e-27
suv,wheels,pos,2.835595190555926e-27,2.8762082382581917e-27
coupe,wheels,pos,1.0981911387880544e-26,2.8762082382581917e-27
carrier,wheels,pos,5.409251582723544e-28,2.8762082382581917e-27
saloon,wheels,pos,2.2685833111868464e-27,2.8762082382581917e-27
flatcar,wheels,pos,2.7589924825758902e-27,2.8762082382581917e-27
cab,wheels,pos,6.942579744982469e-28,2.8762082382581917e-27
carriage,wheels,pos,7.2820359717779e-28,2.8762082382581917e-27
warship,wheels,neg,1.2019309893157835e-27,2.8762082382581917e-27
caravan,wheels,pos,5.992230095407074e-29,2.8762082382581917e-27
handcart,wheels,pos,4.282906602970154e-28,2.8762082382581917e-27
trolley,wheels,pos,3.132503628575208e-28,2.8762082382581917e-27
limousine,wheels,pos,8.39634870420373e-28,2.8762082382581917e-27
undercarriage,wheels,pos,8.530731429038322e-28,2.8762082382581917e-27
battleship,wheels,neg,1.5122771701877898e-27,2.8762082382581917e-27
rickshaw,wheels,pos,8.391567583116789e-28,2.8762082382581917e-27
charabanc,wheels,pos,2.7981323864636943e-27,2.8762082382581917e-27
gondola,wheels,neg,5.513833430563659e-28,2.8762082382581917e-27
airplane,wheels,pos,9.469127312931392e-28,2.8762082382581917e-27
vessel,wheels,neg,3.3676441229005884e-27,2.8762082382581917e-27
frigate,wheels,neg,1.6402723557688267e-27,2.8762082382581917e-27
yacht,wheels,neg,1.8890121784692658e-27,2.8762082382581917e-27
axle,wheels,pos,5.542211045329233e-28,2.8762082382581917e-27
tractor,wheels,pos,7.055514350991392e-28,2.8762082382581917e-27
chaise,wheels,neg,7.423529711449655e-28,2.8762082382581917e-27
underframe,wheels,pos,8.192498649240063e-28,2.8762082382581917e-27
scooter,wheels,pos,9.040343084937879e-28,2.8762082382581917e-27
roadster,wheels,pos,9.367030877684508e-28,2.8762082382581917e-27
locomotive,wheels,pos,5.603645321660269e-28,2.8762082382581917e-27
freighter,wheels,neg,1.5484255270929772e-28,2.8762082382581917e-27
buggy,wheels,pos,4.578445849243722e-28,2.8762082382581917e-27
