concept,prop_s,label,prob,prob_control
pussy,flew,neg,8.783536312072379e-27,7.391848549050474e-25
flycatcher,flew,pos,8.86160580829806e-27,7.391848549050474e-25
duck,flew,pos,1.0469495770574954e-27,7.391848549050474e-25
armadillo,flew,neg,4.354163603500051e-27,7.391848549050474e-25
ounce,flew,neg,7.956889893937654e-25,7.391848549050474e-25
ratite,flew,neg,9.314244797175748e-27,7.391848549050474e-25
hawk,flew,pos,1.302102264990258e-27,7.391848549050474e-25
lizardfish,flew,neg,9.215255079522155e-27,7.391848549050474e-25
pelican,flew,pos,4.450038322061592e-27,7.391848549050474e-25
monkey,flew,neg,1.8110511120994538e-27,7.391848549050474e-25
chinook,flew,pos,5.49223364475487e-28,7.391848549050474e-25
mola,flew,neg,2.7549632445392377e-27,7.391848549050474e-25
howler,flew,neg,4.4531802071356676e-26,7.391848549050474e-25
cart,flew,neg,1.4246848902409268e-25,7.391848549050474e-25
car,flew,neg,8.31138380099816e-27,7.391848549050474e-25
robin,flew,pos,1.3618925482614658e-26,7.391848549050474e-25
submarine,flew,neg,1.306929589136565e-26,7.391848549050474e-25
machine,flew,pos,1.9247946009812998e-25,7.391848549050474e-25
ape,flew,neg,1.208789206588447e-26,7.391848549050474e-25
bogie,flew,neg,1.854879885029863e-27,7.391848549050474e-25
haddock,flew,neg,5.685384484801986e-27,7.391848549050474e-25
towhee,flew,pos,1.359506147726675e-27,7.391848549050474e-25
nuthatch,flew,pos,8.517994291351117e-28,7.391848549050474e-25
grouper,flew,neg,1.4877368745399104e-27,7.391848549050474e-25
seagull,flew,pos,3.587543578018066e-28,7.391848549050474e-25
razorback,flew,neg,1.2642790724127408e-24,7.391848549050474e-25
knot,flew,neg,3.0655329295812902e-27,7.391848549050474e-25
whistler,flew,neg,2.3532591323077645e-27,7.391848549050474e-25
tit,flew,pos,4.854225011917419e-25,7.391848549050474e-25
sharpie,flew,neg,3.1974845530470818e-27,7.391848549050474e-25
junk,flew,neg,4.770880532241017e-27,7.391848549050474e-25
avocet,flew,pos,5.221379042578513e-27,7.391848549050474e-25
scull,flew,neg,1.9130292952477524e-26,7.391848549050474e-25
fryer,flew,neg,5.988829384607772e-27,7.391848549050474e-25
merganser,flew,pos,5.0644912485647734e-27,7.391848549050474e-25
pinniped,flew,neg,6.911190360969863e-27,7.391848549050474e-25
tramcar,flew,neg,7.425123225885641e-27,7.391848549050474e-25
mouse,flew,neg,6.133245626673638e-26,7.391848549050474e-25
catfish,flew,neg,3.195090044347225e-27,7.391848549050474e-25
tortoise,flew,neg,6.17782820858428e-27,7.391848549050474e-25
airship,flew,pos,6.359778128964331e-27,7.391848549050474e-25
plaice,flew,neg,2.426942900864087e-27,7.391848549050474e-25
shunter,flew,neg,9.043786455085449e-27,7.391848549050474e-25
goldcrest,flew,pos,2.093521286659902e-26,7.391848549050474e-25
fowl,flew,pos,1.5427048410826665e-27,7.391848549050474e-25
caracara,flew,pos,5.660418269746905e-27,7.391848549050474e-25
poacher,flew,neg,2.0824959155072685e-27,7.391848549050474e-25
stock,flew,neg,3.0568387810705407e-26,7.391848549050474e-25
albatross,flew,pos,6.817085572027214e-27,7.391848549050474e-25
toadfish,flew,neg,1.1042776166727025e-26,7.391848549050474e-25
goatfish,flew,neg,4.02487888681641e-27,7.391848549050474e-25
tower,flew,neg,5.011410308181528e-27,7.391848549050474e-25
van,flew,neg,6.03869440716988e-27,7.391848549050474e-25
jade,flew,neg,1.1064903561044079e-26,7.391848549050474e-25
motacilla,flew,pos,6.8448428447577e-27,7.391848549050474e-25
silverback,flew,neg,1.233778579025179e-25,7.391848549050474e-25
emberizidae,flew,pos,1.6414703997500322e-25,7.391848549050474e-25
potoroo,flew,neg,6.3938158592434644e-27,7.391848549050474e-25
chick,flew,neg,1.761083899694497e-26,7.391848549050474e-25
yawl,flew,neg,6.889365337654078e-28,7.391848549050474e-25
sheepshead,flew,neg,1.6881677297768095e-27,7.391848549050474e-25
seal,flew,neg,7.578260078739692e-27,7.391848549050474e-25
taxi,flew,neg,1.7689641502107484e-27,7.391848549050474e-25
sloop,flew,neg,3.0061555464308595e-27,7.391848549050474e-25
barnacle,flew,neg,2.7846547287128724e-27,7.391848549050474e-25
buffalo,flew,neg,4.0814804271379954e-27,7.391848549050474e-25
titmouse,flew,pos,3.6016511593054485e-27,7.391848549050474e-25
gull,flew,pos,4.193282971525608e-28,7.391848549050474e-25
zebra,flew,neg,1.0646370634439952e-25,7.391848549050474e-25
ouzel,flew,pos,3.301716613490698e-26,7.391848549050474e-25
truck,flew,neg,2.8436161109953154e-27,7.391848549050474e-25
