concept,prop_s,label,prob,prob_control
marabout,wings,neg,0.00019320251885801554,0.00018941641610581428
cock,wings,pos,0.07690398395061493,0.00018941641610581428
plane,wings,pos,0.0661478117108345,0.00018941641610581428
tattler,wings,pos,0.0011290744878351688,0.00018941641610581428
hydroplane,wings,pos,0.016011368483304977,0.00018941641610581428
minicab,wings,neg,0.012375462800264359,0.00018941641610581428
car,wings,neg,0.0005006187129765749,0.00018941641610581428
balloon,wings,neg,0.0005576994735747576,0.00018941641610581428
dumper,wings,neg,4.850660843658261e-05,0.00018941641610581428
wasp,wings,pos,0.28981462121009827,0.00018941641610581428
gull,wings,pos,0.07028156518936157,0.00018941641610581428
bicycle,wings,neg,0.002007795963436365,0.00018941641610581428
sitter,wings,neg,0.00020014983601868153,0.00018941641610581428
pen,wings,neg,0.0013709646882489324,0.00018941641610581428
flea,wings,neg,0.014553018845617771,0.00018941641610581428
weaver,wings,pos,0.05233145132660866,0.00018941641610581428
wrecker,wings,neg,7.722857117187232e-05,0.00018941641610581428
monarch,wings,neg,0.00022471090778708458,0.00018941641610581428
thrasher,wings,neg,0.0015878395643085241,0.00018941641610581428
brant,wings,pos,0.0003640477079898119,0.00018941641610581428
babbler,wings,pos,0.0020094665233045816,0.00018941641610581428
cart,wings,neg,0.00033345978590659797,0.00018941641610581428
robin,wings,pos,0.004714123904705048,0.00018941641610581428
carrier,wings,neg,0.0015197002794593573,0.00018941641610581428
dozer,wings,neg,0.0007982617244124413,0.00018941641610581428
rooster,wings,pos,0.04066823795437813,0.00018941641610581428
stork,wings,pos,0.004183006007224321,0.00018941641610581428
bandwagon,wings,neg,0.0012974257115274668,0.00018941641610581428
skateboard,wings,neg,0.0010210188338533044,0.00018941641610581428
queen,wings,neg,0.0001686361647443846,0.00018941641610581428
cabriolet,wings,neg,0.14374880492687225,0.00018941641610581428
carriage,wings,neg,0.0007312716916203499,0.00018941641610581428
tractor,wings,neg,0.0015210025012493134,0.00018941641610581428
angel,wings,pos,0.0020976385567337275,0.00018941641610581428
pintail,wings,pos,0.09378450363874435,0.00018941641610581428
kite,wings,neg,0.13589218258857727,0.00018941641610581428
dray,wings,neg,4.630478724720888e-05,0.00018941641610581428
panzer,wings,neg,0.0007075234316289425,0.00018941641610581428
scrambler,wings,neg,4.014303340227343e-05,0.00018941641610581428
pigeon,wings,pos,0.05534176528453827,0.00018941641610581428
whitethroat,wings,pos,0.0021555942948907614,0.00018941641610581428
wheel,wings,neg,0.0011718017049133778,0.00018941641610581428
airplane,wings,pos,0.01183018833398819,0.00018941641610581428
shoveler,wings,pos,0.01995391771197319,0.00018941641610581428
grackle,wings,pos,0.0005309224361553788,0.00018941641610581428
tramcar,wings,neg,0.00022033769346307963,0.00018941641610581428
insect,wings,pos,0.3248142898082733,0.00018941641610581428
caravan,wings,neg,1.6417425285908394e-05,0.00018941641610581428
hen,wings,pos,0.043540213257074356,0.00018941641610581428
bike,wings,neg,0.00537823885679245,0.00018941641610581428
cruiser,wings,neg,0.0007510809227824211,0.00018941641610581428
gondola,wings,neg,0.0013122014934197068,0.00018941641610581428
eider,wings,pos,0.01561436802148819,0.00018941641610581428
guinea,wings,pos,0.000719282019417733,0.00018941641610581428
warbler,wings,pos,0.049667857587337494,0.00018941641610581428
camper,wings,neg,0.00010362129978602752,0.00018941641610581428
bus,wings,neg,0.0003719892702065408,0.00018941641610581428
van,wings,neg,2.286845483467914e-05,0.00018941641610581428
hawk,wings,pos,0.008016059175133705,0.00018941641610581428
truck,wings,neg,0.0004146643041167408,0.00018941641610581428
crab,wings,neg,0.07203695178031921,0.00018941641610581428
duck,wings,pos,0.10930778086185455,0.00018941641610581428
trailer,wings,neg,0.000744686636608094,0.00018941641610581428
falcon,wings,pos,0.11770228296518326,0.00018941641610581428
oriole,wings,pos,0.01749368943274021,0.00018941641610581428
