concept,prop_s,label,prob,prob_control
machine,-,pos,6.115774908721505e-07,1.1078389434260316e-05
dumper,-,pos,3.8431748475049467e-29,3.931153506072805e-27
van,-,pos,2.9972486004226084e-07,6.4145915530389175e-06
cat,-,neg,1.5742007235530764e-06,6.673325970041333e-06
cabriolet,-,pos,3.8431748475049467e-29,3.931153506072805e-27
tugboat,-,neg,3.8431748475049467e-29,3.931153506072805e-27
winch,-,neg,3.8431748475049467e-29,3.931153506072805e-27
vehicle,-,pos,3.8431748475049467e-29,3.931153506072805e-27
runabout,-,pos,3.8431748475049467e-29,3.931153506072805e-27
trailer,-,pos,3.8431748475049467e-29,3.931153506072805e-27
coach,-,pos,3.8431748475049467e-29,3.931153506072805e-27
automobile,-,pos,3.8431748475049467e-29,3.931153506072805e-27
tramcar,-,pos,3.8431748475049467e-29,3.931153506072805e-27
boat,-,neg,5.365849119698396e-06,2.3322236302192323e-06
equipage,-,pos,3.8431748475049467e-29,3.931153506072805e-27
snowplow,-,pos,3.8431748475049467e-29,3.931153506072805e-27
garage,-,pos,3.8431748475049467e-29,3.931153506072805e-27
driver,-,neg,3.1407660117110936e-07,9.693676474853419e-07
footrest,-,pos,3.8431748475049467e-29,3.931153506072805e-27
car,-,pos,6.786588528484572e-06,6.235618911887286e-06
unicycle,-,pos,3.8431748475049467e-29,3.931153506072805e-27
tank,-,pos,4.912157578473852e-07,1.334601506641775e-06
motorbike,-,pos,3.8431748475049467e-29,3.931153506072805e-27
bogie,-,pos,3.8431748475049467e-29,3.931153506072805e-27
diner,-,neg,3.8431748475049467e-29,3.931153506072805e-27
packhorse,-,neg,3.8431748475049467e-29,3.931153506072805e-27
dray,-,pos,3.8431748475049467e-29,3.931153506072805e-27
toboggan,-,neg,3.8431748475049467e-29,3.931153506072805e-27
pedicab,-,pos,3.8431748475049467e-29,3.931153506072805e-27
wheel,-,pos,1.1634514294200926e-06,4.106144842808135e-06
pram,-,pos,3.8431748475049467e-29,3.931153506072805e-27
stagecoach,-,pos,3.8431748475049467e-29,3.931153506072805e-27
luggage,-,pos,3.8431748475049467e-29,3.931153506072805e-27
trap,-,neg,5.266659854896716e-07,2.9613609058287693e-06
snowmobile,-,pos,3.8431748475049467e-29,3.931153506072805e-27
cart,-,pos,4.199860654807708e-07,1.239495486515807e-05
passenger,-,neg,3.8431748475049467e-29,3.931153506072805e-27
hack,-,neg,1.7216995829016923e-08,3.0224984470805794e-07
taxicab,-,pos,3.8431748475049467e-29,3.931153506072805e-27
motorbus,-,pos,3.8431748475049467e-29,3.931153506072805e-27
railcar,-,pos,3.8431748475049467e-29,3.931153506072805e-27
rig,-,pos,9.428846148296088e-09,1.2011213357254746e-06
stage,-,neg,5.970431971036305e-08,1.9196133962395834e-06
motorcar,-,pos,3.8431748475049467e-29,3.931153506072805e-27
suv,-,pos,3.8431748475049467e-29,3.931153506072805e-27
coupe,-,pos,3.8431748475049467e-29,3.931153506072805e-27
carrier,-,pos,3.8431748475049467e-29,3.931153506072805e-27
saloon,-,pos,3.8431748475049467e-29,3.931153506072805e-27
flatcar,-,pos,3.8431748475049467e-29,3.931153506072805e-27
cab,-,pos,3.8431748475049467e-29,3.931153506072805e-27
carriage,-,pos,3.8431748475049467e-29,3.931153506072805e-27
warship,-,neg,3.8431748475049467e-29,3.931153506072805e-27
caravan,-,pos,3.8431748475049467e-29,3.931153506072805e-27
handcart,-,pos,3.8431748475049467e-29,3.931153506072805e-27
trolley,-,pos,3.8431748475049467e-29,3.931153506072805e-27
limousine,-,pos,3.8431748475049467e-29,3.931153506072805e-27
undercarriage,-,pos,3.8431748475049467e-29,3.931153506072805e-27
battleship,-,neg,3.8431748475049467e-29,3.931153506072805e-27
rickshaw,-,pos,3.8431748475049467e-29,3.931153506072805e-27
charabanc,-,pos,3.8431748475049467e-29,3.931153506072805e-27
gondola,-,neg,3.8431748475049467e-29,3.931153506072805e-27
airplane,-,pos,3.8431748475049467e-29,3.931153506072805e-27
vessel,-,neg,3.8431748475049467e-29,3.931153506072805e-27
frigate,-,neg,3.8431748475049467e-29,3.931153506072805e-27
yacht,-,neg,3.8431748475049467e-29,3.931153506072805e-27
axle,-,pos,3.8431748475049467e-29,3.931153506072805e-27
tractor,-,pos,3.8431748475049467e-29,3.931153506072805e-27
chaise,-,neg,3.8431748475049467e-29,3.931153506072805e-27
underframe,-,pos,3.8431748475049467e-29,3.931153506072805e-27
scooter,-,pos,3.8431748475049467e-29,3.931153506072805e-27
roadster,-,pos,3.8431748475049467e-29,3.931153506072805e-27
locomotive,-,pos,3.8431748475049467e-29,3.931153506072805e-27
freighter,-,neg,3.8431748475049467e-29,3.931153506072805e-27
buggy,-,pos,3.8431748475049467e-29,3.931153506072805e-27
