concept,prop_s,label,prob,prob_control
dessert,hot,pos,2.987033909107595e-08,2.0919289411835962e-08
cupcake,hot,pos,2.7717268835658615e-07,2.0919289411835962e-08
vegetable,hot,neg,1.0908413514698623e-06,2.0919289411835962e-08
pastry,hot,pos,2.160143850460372e-07,2.0919289411835962e-08
juice,hot,neg,3.4892198641500727e-07,2.0919289411835962e-08
water,hot,pos,1.4710589084643289e-06,2.0919289411835962e-08
vapor,hot,pos,3.301913920950028e-06,2.0919289411835962e-08
coffee,hot,pos,2.526454920825927e-07,2.0919289411835962e-08
bathtub,hot,pos,6.049110368167021e-08,2.0919289411835962e-08
ingredient,hot,pos,2.0228038977165852e-07,2.0919289411835962e-08
snack,hot,pos,1.4962643035687506e-07,2.0919289411835962e-08
bath,hot,pos,3.053746411296743e-07,2.0919289411835962e-08
pomade,hot,neg,1.9572298697312362e-06,2.0919289411835962e-08
bathroom,hot,pos,1.2328163734309783e-07,2.0919289411835962e-08
problem,hot,neg,1.4629874556248978e-07,2.0919289411835962e-08
enchiladas,hot,pos,7.639824616489932e-06,2.0919289411835962e-08
toaster,hot,pos,5.612545805888658e-07,2.0919289411835962e-08
butter,hot,pos,5.6634303291502874e-06,2.0919289411835962e-08
fireplace,hot,pos,3.4048892416649323e-07,2.0919289411835962e-08
chutney,hot,pos,9.409341714672337e-07,2.0919289411835962e-08
flowerpot,hot,neg,4.080030748809804e-07,2.0919289411835962e-08
soot,hot,pos,6.1605496739503e-06,2.0919289411835962e-08
vinaigrette,hot,neg,4.817296712644747e-07,2.0919289411835962e-08
drink,hot,pos,2.4067477966127626e-07,2.0919289411835962e-08
tray,hot,pos,3.206777421382867e-08,2.0919289411835962e-08
condiment,hot,neg,4.092505321295903e-07,2.0919289411835962e-08
pie,hot,pos,1.180903339559336e-07,2.0919289411835962e-08
vinyl,hot,neg,8.13308105307442e-08,2.0919289411835962e-08
geyser,hot,pos,8.727042768441606e-07,2.0919289411835962e-08
sandwich,hot,pos,1.972172896103075e-07,2.0919289411835962e-08
tea,hot,pos,1.1777427744164015e-07,2.0919289411835962e-08
fruitcake,hot,neg,4.6935159048189234e-07,2.0919289411835962e-08
countertop,hot,neg,8.959371911032576e-09,2.0919289411835962e-08
laundry,hot,neg,1.4271552117861575e-07,2.0919289411835962e-08
tandoor,hot,pos,1.048470767273102e-05,2.0919289411835962e-08
toe,hot,neg,4.489086222747574e-06,2.0919289411835962e-08
kerosene,hot,pos,3.160324558848515e-05,2.0919289411835962e-08
fridge,hot,neg,1.3537858833956307e-08,2.0919289411835962e-08
outfit,hot,pos,1.1225029084016569e-07,2.0919289411835962e-08
charcoal,hot,pos,1.639972310840676e-06,2.0919289411835962e-08
seasoning,hot,pos,6.44234816604694e-08,2.0919289411835962e-08
kettle,hot,pos,1.3623321137856692e-07,2.0919289411835962e-08
mug,hot,pos,6.353070034492703e-07,2.0919289411835962e-08
heater,hot,pos,4.308840857447649e-07,2.0919289411835962e-08
cooker,hot,pos,2.584644391845359e-07,2.0919289411835962e-08
lava,hot,pos,8.580604117014445e-06,2.0919289411835962e-08
garlic,hot,neg,1.8027059923042543e-05,2.0919289411835962e-08
pasta,hot,pos,3.435785913552536e-07,2.0919289411835962e-08
grill,hot,pos,5.066087851446355e-07,2.0919289411835962e-08
utensil,hot,neg,4.4246812649362255e-06,2.0919289411835962e-08
meat,hot,pos,9.076018727682822e-07,2.0919289411835962e-08
firewood,hot,pos,4.850297727898578e-07,2.0919289411835962e-08
cake,hot,pos,3.178295671091291e-08,2.0919289411835962e-08
noodle,hot,pos,1.2361114158920827e-06,2.0919289411835962e-08
percolator,hot,pos,9.634057960283826e-07,2.0919289411835962e-08
wok,hot,pos,5.728639393964841e-07,2.0919289411835962e-08
flame,hot,pos,9.27222481550416e-06,2.0919289411835962e-08
puzzle,hot,neg,1.0028840868869793e-08,2.0919289411835962e-08
cookware,hot,pos,4.339986148238495e-08,2.0919289411835962e-08
barbecue,hot,pos,1.2597180898410443e-07,2.0919289411835962e-08
sundae,hot,neg,1.167001002500001e-07,2.0919289411835962e-08
yogurt,hot,neg,3.796517660248355e-07,2.0919289411835962e-08
roast,hot,pos,6.247537243098122e-08,2.0919289411835962e-08
atole,hot,pos,7.229683092191408e-07,2.0919289411835962e-08
candy,hot,neg,4.1046874343919626e-07,2.0919289411835962e-08
basement,hot,neg,4.602810577125638e-08,2.0919289411835962e-08
steam,hot,pos,2.977253643621225e-06,2.0919289411835962e-08
people,hot,neg,1.8627558162620517e-08,2.0919289411835962e-08
refrigerator,hot,neg,7.979331861918126e-09,2.0919289411835962e-08
anger,hot,neg,3.8050113744247938e-06,2.0919289411835962e-08
campfire,hot,pos,1.3584434555014013e-06,2.0919289411835962e-08
lemonade,hot,neg,1.2193743259558687e-07,2.0919289411835962e-08
pizza,hot,pos,9.674178613749973e-08,2.0919289411835962e-08
casserole,hot,pos,1.8386734268460714e-07,2.0919289411835962e-08
furnace,hot,pos,2.5750364329724107e-07,2.0919289411835962e-08
cheesecloth,hot,neg,1.1419432155435061e-07,2.0919289411835962e-08
coal,hot,pos,2.8248421131138457e-06,2.0919289411835962e-08
beer,hot,neg,5.057667635810503e-07,2.0919289411835962e-08
toast,hot,pos,8.750356883524546e-09,2.0919289411835962e-08
cooler,hot,neg,3.07127322685119e-07,2.0919289411835962e-08
dish,hot,pos,8.928211627790006e-07,2.0919289411835962e-08
skillet,hot,pos,2.6940695079247234e-06,2.0919289411835962e-08
custard,hot,pos,3.803079948738741e-07,2.0919289411835962e-08
sauce,hot,pos,2.1795510747324442e-06,2.0919289411835962e-08
stove,hot,pos,2.8200399810884846e-06,2.0919289411835962e-08
bread,hot,pos,3.090521431658999e-06,2.0919289411835962e-08
can,hot,pos,7.568977252958575e-06,2.0919289411835962e-08
burner,hot,pos,3.3835647172963945e-06,2.0919289411835962e-08
jar,hot,pos,4.0046256088999144e-08,2.0919289411835962e-08
bikini,hot,neg,1.1583075547605404e-06,2.0919289411835962e-08
chimney,hot,pos,1.3020444100675377e-07,2.0919289411835962e-08
marinade,hot,pos,2.39122016409965e-07,2.0919289411835962e-08
happiness,hot,neg,4.532886421770854e-08,2.0919289411835962e-08
heating,hot,pos,9.976017878443599e-08,2.0919289411835962e-08
glass,hot,pos,5.034908667767013e-07,2.0919289411835962e-08
kiln,hot,pos,2.802078711283684e-07,2.0919289411835962e-08
lightning,hot,pos,1.1273655218246859e-05,2.0919289411835962e-08
bulb,hot,pos,7.074053200994967e-07,2.0919289411835962e-08
cream,hot,neg,7.574727192150021e-07,2.0919289411835962e-08
dough,hot,pos,6.697937351418659e-07,2.0919289411835962e-08
table,hot,neg,1.6828763937937197e-09,2.0919289411835962e-08
argument,hot,neg,1.1937285648855323e-07,2.0919289411835962e-08
boot,hot,neg,8.264264579338487e-07,2.0919289411835962e-08
shoe,hot,neg,1.715621351650043e-06,2.0919289411835962e-08
river,hot,neg,2.933909648561439e-08,2.0919289411835962e-08
hair,hot,neg,6.607117484236369e-07,2.0919289411835962e-08
idea,hot,neg,8.892502023627458e-07,2.0919289411835962e-08
atmosphere,hot,pos,2.156659775209846e-07,2.0919289411835962e-08
