concept,prop_s,label,prob,prob_control
car,flew,neg,1.914266523073138e-09,1.0638781589022983e-07
robin,flew,pos,3.1384415066781912e-09,1.0638781589022983e-07
submarine,flew,neg,1.6917139689098804e-08,1.0638781589022983e-07
machine,flew,pos,1.2990284403713304e-09,1.0638781589022983e-07
ape,flew,neg,2.5718476237557297e-08,1.0638781589022983e-07
bogie,flew,neg,2.5392857594397356e-08,1.0638781589022983e-07
haddock,flew,neg,2.6356994808907075e-08,1.0638781589022983e-07
towhee,flew,pos,6.639502458938296e-08,1.0638781589022983e-07
nuthatch,flew,pos,9.737978423629556e-09,1.0638781589022983e-07
grouper,flew,neg,2.4071585613683055e-08,1.0638781589022983e-07
seagull,flew,pos,5.314399587064145e-09,1.0638781589022983e-07
razorback,flew,neg,1.183307762886443e-08,1.0638781589022983e-07
knot,flew,neg,9.868270645085886e-09,1.0638781589022983e-07
whistler,flew,neg,5.18092280188398e-09,1.0638781589022983e-07
tit,flew,pos,4.382784413170526e-11,1.0638781589022983e-07
sharpie,flew,neg,3.580791840818165e-08,1.0638781589022983e-07
junk,flew,neg,1.1036499714123238e-08,1.0638781589022983e-07
avocet,flew,pos,5.547080661472137e-08,1.0638781589022983e-07
scull,flew,neg,1.4913528745275073e-10,1.0638781589022983e-07
fryer,flew,neg,7.552959147005822e-09,1.0638781589022983e-07
merganser,flew,pos,2.223825745772956e-08,1.0638781589022983e-07
pinniped,flew,neg,1.6485276477240518e-09,1.0638781589022983e-07
tramcar,flew,neg,3.176984364472446e-08,1.0638781589022983e-07
mouse,flew,neg,6.473013680619033e-09,1.0638781589022983e-07
catfish,flew,neg,1.7866582879833004e-08,1.0638781589022983e-07
tortoise,flew,neg,1.0857734267233354e-08,1.0638781589022983e-07
airship,flew,pos,1.7467478130583913e-08,1.0638781589022983e-07
plaice,flew,neg,6.356329151913087e-08,1.0638781589022983e-07
shunter,flew,neg,5.110626943860552e-08,1.0638781589022983e-07
goldcrest,flew,pos,3.0810671347580865e-08,1.0638781589022983e-07
fowl,flew,pos,1.8112951138959943e-08,1.0638781589022983e-07
caracara,flew,pos,5.557106419473712e-08,1.0638781589022983e-07
poacher,flew,neg,1.8503168774941514e-08,1.0638781589022983e-07
stock,flew,neg,1.3745938831632998e-09,1.0638781589022983e-07
albatross,flew,pos,2.9748202123869305e-08,1.0638781589022983e-07
toadfish,flew,neg,1.48275169919998e-08,1.0638781589022983e-07
goatfish,flew,neg,1.6184381834705164e-08,1.0638781589022983e-07
tower,flew,neg,2.21730034333234e-09,1.0638781589022983e-07
van,flew,neg,1.1933202870295645e-08,1.0638781589022983e-07
jade,flew,neg,1.5201971237388534e-08,1.0638781589022983e-07
motacilla,flew,pos,7.998246331908376e-08,1.0638781589022983e-07
silverback,flew,neg,1.2459380194229652e-08,1.0638781589022983e-07
emberizidae,flew,pos,8.40176594962827e-10,1.0638781589022983e-07
potoroo,flew,neg,4.016428789554993e-08,1.0638781589022983e-07
chick,flew,neg,2.1460703436559925e-08,1.0638781589022983e-07
yawl,flew,neg,2.4006361343253957e-08,1.0638781589022983e-07
sheepshead,flew,neg,5.335733277433974e-08,1.0638781589022983e-07
seal,flew,neg,1.0103579306530719e-08,1.0638781589022983e-07
taxi,flew,neg,1.9201691348058603e-09,1.0638781589022983e-07
sloop,flew,neg,6.238853700324398e-08,1.0638781589022983e-07
barnacle,flew,neg,2.141264765498363e-08,1.0638781589022983e-07
buffalo,flew,neg,1.2662116688488823e-08,1.0638781589022983e-07
titmouse,flew,pos,4.14890344302421e-09,1.0638781589022983e-07
gull,flew,pos,1.2011610595052957e-09,1.0638781589022983e-07
zebra,flew,neg,1.0068592182221892e-08,1.0638781589022983e-07
ouzel,flew,pos,1.5747296799872856e-08,1.0638781589022983e-07
truck,flew,neg,3.520480129637349e-09,1.0638781589022983e-07
