concept,prop_s,label,prob,prob_control
file,dangerous,neg,6.218692782944402e-10,1.4824005356572911e-09
hoe,dangerous,neg,8.410708574047021e-09,1.4824005356572911e-09
sulfonamide,dangerous,neg,2.979649860179734e-09,1.4824005356572911e-09
lister,dangerous,neg,2.3590645881199634e-08,1.4824005356572911e-09
killer,dangerous,pos,1.1670581168132799e-09,1.4824005356572911e-09
venom,dangerous,pos,3.081510380198438e-09,1.4824005356572911e-09
scimitar,dangerous,pos,1.2911350211197714e-08,1.4824005356572911e-09
pusher,dangerous,neg,9.700512393351346e-09,1.4824005356572911e-09
stamper,dangerous,neg,5.126962854262729e-09,1.4824005356572911e-09
jack,dangerous,neg,1.3296433953868814e-09,1.4824005356572911e-09
prelacy,dangerous,neg,1.1279645661943505e-08,1.4824005356572911e-09
blunderbuss,dangerous,pos,1.8133606838333094e-09,1.4824005356572911e-09
alligator,dangerous,pos,6.772485683370633e-09,1.4824005356572911e-09
sword,dangerous,pos,1.9926009287019042e-08,1.4824005356572911e-09
freebooter,dangerous,pos,1.7972222599027532e-09,1.4824005356572911e-09
handgun,dangerous,pos,1.1435176139329428e-09,1.4824005356572911e-09
iodine,dangerous,neg,2.9565807579956527e-09,1.4824005356572911e-09
nightstick,dangerous,pos,8.228199455118101e-09,1.4824005356572911e-09
phencyclidine,dangerous,pos,3.3832978640901956e-09,1.4824005356572911e-09
snake,dangerous,pos,3.4725018416281728e-09,1.4824005356572911e-09
buffer,dangerous,neg,5.870040009625654e-10,1.4824005356572911e-09
hack,dangerous,pos,1.4177873319809464e-09,1.4824005356572911e-09
pentobarbital,dangerous,pos,6.066728008846667e-09,1.4824005356572911e-09
sniper,dangerous,pos,8.168979381828478e-10,1.4824005356572911e-09
blade,dangerous,pos,5.668734814889831e-09,1.4824005356572911e-09
businessman,dangerous,neg,3.1072948658561472e-09,1.4824005356572911e-09
virus,dangerous,pos,2.536435728117681e-09,1.4824005356572911e-09
reduviidae,dangerous,pos,8.308148835567408e-09,1.4824005356572911e-09
naproxen,dangerous,neg,7.103245103223799e-09,1.4824005356572911e-09
bill,dangerous,neg,2.875780502620273e-09,1.4824005356572911e-09
acaridae,dangerous,pos,5.4593849441175735e-09,1.4824005356572911e-09
revolver,dangerous,pos,1.632407098384192e-09,1.4824005356572911e-09
goat,dangerous,neg,3.883757315747971e-09,1.4824005356572911e-09
nursing,dangerous,neg,4.544909337766967e-09,1.4824005356572911e-09
grenade,dangerous,pos,7.765886822497237e-10,1.4824005356572911e-09
attack,dangerous,pos,1.956108608425211e-10,1.4824005356572911e-09
looter,dangerous,pos,1.249415770843143e-08,1.4824005356572911e-09
doodlebug,dangerous,pos,6.1511706839212366e-09,1.4824005356572911e-09
nitrazepam,dangerous,pos,3.2499154478671244e-09,1.4824005356572911e-09
shotgun,dangerous,pos,1.440544239450503e-09,1.4824005356572911e-09
arrow,dangerous,pos,1.4727618014021004e-09,1.4824005356572911e-09
menthol,dangerous,neg,1.4592948183178578e-08,1.4824005356572911e-09
marlinspike,dangerous,pos,8.678114227222977e-09,1.4824005356572911e-09
conspirator,dangerous,pos,3.0170799192319464e-09,1.4824005356572911e-09
unction,dangerous,neg,4.52236159631525e-09,1.4824005356572911e-09
plane,dangerous,neg,6.647050687647038e-10,1.4824005356572911e-09
opener,dangerous,neg,5.026763894022679e-09,1.4824005356572911e-09
bar,dangerous,neg,1.612689704000303e-10,1.4824005356572911e-09
dip,dangerous,neg,1.1910331609854552e-09,1.4824005356572911e-09
bootlegger,dangerous,pos,1.1171276348420633e-08,1.4824005356572911e-09
scalpel,dangerous,pos,4.03389632808171e-09,1.4824005356572911e-09
raper,dangerous,pos,7.650776012724236e-09,1.4824005356572911e-09
torpedo,dangerous,pos,1.3863464820573768e-09,1.4824005356572911e-09
colchicine,dangerous,neg,9.517526322611047e-09,1.4824005356572911e-09
arm,dangerous,neg,4.2839700675756376e-09,1.4824005356572911e-09
firearm,dangerous,pos,9.171243764427572e-10,1.4824005356572911e-09
mop,dangerous,neg,3.465288944681788e-09,1.4824005356572911e-09
plier,dangerous,neg,3.8757232978525735e-09,1.4824005356572911e-09
soup,dangerous,neg,4.891286264907535e-10,1.4824005356572911e-09
tap,dangerous,neg,1.5946368669972344e-09,1.4824005356572911e-09
remedy,dangerous,neg,2.089136330596375e-08,1.4824005356572911e-09
spud,dangerous,neg,8.876739343577356e-09,1.4824005356572911e-09
bolo,dangerous,pos,7.394208356714671e-09,1.4824005356572911e-09
saxitoxin,dangerous,pos,4.901140382429503e-09,1.4824005356572911e-09
hammer,dangerous,pos,4.093217320644271e-09,1.4824005356572911e-09
ointment,dangerous,neg,9.12128417240865e-09,1.4824005356572911e-09
blender,dangerous,neg,1.0140670525515816e-09,1.4824005356572911e-09
henchman,dangerous,pos,3.749101473715655e-09,1.4824005356572911e-09
pestle,dangerous,neg,3.3933598153623734e-09,1.4824005356572911e-09
morphine,dangerous,pos,8.072948531889779e-09,1.4824005356572911e-09
ciprofloxacin,dangerous,neg,2.189023629028952e-09,1.4824005356572911e-09
gun,dangerous,pos,1.1596245075295997e-09,1.4824005356572911e-09
knife,dangerous,pos,3.2566498386898957e-09,1.4824005356572911e-09
starter,dangerous,neg,9.039428761070667e-09,1.4824005356572911e-09
toad,dangerous,neg,6.4469780625131534e-09,1.4824005356572911e-09
neurotoxin,dangerous,pos,1.0512371417803479e-08,1.4824005356572911e-09
slice,dangerous,neg,3.262454528751846e-09,1.4824005356572911e-09
scorpion,dangerous,pos,6.130252749869669e-09,1.4824005356572911e-09
gunman,dangerous,pos,1.9024186392879727e-10,1.4824005356572911e-09
dose,dangerous,pos,6.157281795537983e-09,1.4824005356572911e-09
harpoon,dangerous,pos,1.5883752091383485e-09,1.4824005356572911e-09
elixir,dangerous,neg,9.352896235270691e-09,1.4824005356572911e-09
mattock,dangerous,pos,2.3085855449522796e-09,1.4824005356572911e-09
missile,dangerous,pos,5.486034404533768e-10,1.4824005356572911e-09
langur,dangerous,neg,2.7954515147143866e-08,1.4824005356572911e-09
penicillin,dangerous,neg,5.01233676786228e-09,1.4824005356572911e-09
grapeshot,dangerous,pos,1.211966527137065e-08,1.4824005356572911e-09
fusil,dangerous,pos,1.8819962477323315e-08,1.4824005356572911e-09
aspirin,dangerous,neg,7.4095698465725945e-09,1.4824005356572911e-09
laxative,dangerous,neg,1.1536792854371924e-08,1.4824005356572911e-09
glove,dangerous,neg,2.9607223339667144e-09,1.4824005356572911e-09
warhead,dangerous,pos,7.564853632402446e-09,1.4824005356572911e-09
rabbit,dangerous,neg,3.143133087135652e-09,1.4824005356572911e-09
cure,dangerous,neg,6.858539958187748e-09,1.4824005356572911e-09
