concept,prop_s,label,prob,prob_control,prob_norm
velocipede,wings,neg,0.03603861853480339,0.00018941641610581428,0.035849202118697576
weka,wings,pos,0.0007095994078554213,0.00018941641610581428,0.000520182991749607
bat,wings,pos,0.30877816677093506,0.00018941641610581428,0.30858875035482924
mealybug,wings,pos,0.010146262124180794,0.00018941641610581428,0.00995684570807498
merle,wings,neg,0.007968475110828876,0.00018941641610581428,0.007779058694723062
limo,wings,neg,4.7190515033435076e-05,0.00018941641610581428,-0.0001422259010723792
tricycle,wings,neg,0.04174535349011421,0.00018941641610581428,0.0415559370740084
crow,wings,pos,0.21220847964286804,0.00018941641610581428,0.21201906322676223
pochard,wings,pos,0.0009226033580489457,0.00018941641610581428,0.0007331869419431314
grasshopper,wings,pos,0.1352362036705017,0.00018941641610581428,0.1350467872543959
copper,wings,neg,6.335973739624023e-05,0.00018941641610581428,-0.00012605667870957404
stilt,wings,pos,8.766155951889232e-05,0.00018941641610581428,-0.00010175485658692196
roach,wings,pos,0.006597551982849836,0.00018941641610581428,0.006408135566744022
spoonbill,wings,pos,0.07835757732391357,0.00018941641610581428,0.07816816090780776
engine,wings,neg,0.0002877540828194469,0.00018941641610581428,9.833766671363264e-05
tit,wings,pos,0.004967752378433943,0.00018941641610581428,0.0047783359623281285
moth,wings,pos,0.13356171548366547,0.00018941641610581428,0.13337229906755965
clarence,wings,neg,0.002808238612487912,0.00018941641610581428,0.002618822196382098
trogon,wings,pos,0.007955711334943771,0.00018941641610581428,0.007766294918837957
wagon,wings,neg,0.000705658458173275,0.00018941641610581428,0.0005162420420674607
tortrix,wings,pos,0.06287770718336105,0.00018941641610581428,0.06268829076725524
locomotive,wings,neg,0.0010263706790283322,0.00018941641610581428,0.000836954262922518
automobile,wings,neg,0.0004888714756816626,0.00018941641610581428,0.0002994550595758483
ant,wings,neg,0.27135470509529114,0.00018941641610581428,0.2711652886791853
grosbeak,wings,pos,0.0010410608956590295,0.00018941641610581428,0.0008516444795532152
hobby,wings,neg,1.0370330301157082e-06,0.00018941641610581428,-0.00018837938307569857
drosophila,wings,pos,0.017984895035624504,0.00018941641610581428,0.01779547861951869
egret,wings,pos,0.0200212225317955,0.00018941641610581428,0.019831806115689687
gadfly,wings,pos,0.008196152746677399,0.00018941641610581428,0.008006736330571584
dragonfly,wings,pos,0.35744646191596985,0.00018941641610581428,0.35725704549986403
lark,wings,pos,0.04905220866203308,0.00018941641610581428,0.04886279224592727
platypus,wings,neg,0.08719714730978012,0.00018941641610581428,0.0870077308936743
trolley,wings,neg,0.0001427359093213454,0.00018941641610581428,-4.668050678446889e-05
marabout,wings,neg,0.00019320251885801554,0.00018941641610581428,3.786102752201259e-06
cock,wings,pos,0.07690398395061493,0.00018941641610581428,0.07671456753450911
plane,wings,pos,0.0661478117108345,0.00018941641610581428,0.06595839529472869
tattler,wings,pos,0.0011290744878351688,0.00018941641610581428,0.0009396580717293546
hydroplane,wings,pos,0.016011368483304977,0.00018941641610581428,0.015821952067199163
minicab,wings,neg,0.012375462800264359,0.00018941641610581428,0.012186046384158544
car,wings,neg,0.0005006187129765749,0.00018941641610581428,0.0003112022968707606
balloon,wings,neg,0.0005576994735747576,0.00018941641610581428,0.0003682830574689433
dumper,wings,neg,4.850660843658261e-05,0.00018941641610581428,-0.00014090980766923167
wasp,wings,pos,0.28981462121009827,0.00018941641610581428,0.28962520479399245
gull,wings,pos,0.07028156518936157,0.00018941641610581428,0.07009214877325576
bicycle,wings,neg,0.002007795963436365,0.00018941641610581428,0.0018183795473305508
sitter,wings,neg,0.00020014983601868153,0.00018941641610581428,1.0733419912867248e-05
pen,wings,neg,0.0013709646882489324,0.00018941641610581428,0.001181548272143118
flea,wings,neg,0.014553018845617771,0.00018941641610581428,0.014363602429511957
weaver,wings,pos,0.05233145132660866,0.00018941641610581428,0.052142034910502844
wrecker,wings,neg,7.722857117187232e-05,0.00018941641610581428,-0.00011218784493394196
monarch,wings,neg,0.00022471090778708458,0.00018941641610581428,3.52944916812703e-05
thrasher,wings,neg,0.0015878395643085241,0.00018941641610581428,0.0013984231482027099
brant,wings,pos,0.0003640477079898119,0.00018941641610581428,0.00017463129188399762
babbler,wings,pos,0.0020094665233045816,0.00018941641610581428,0.0018200501071987674
cart,wings,neg,0.00033345978590659797,0.00018941641610581428,0.0001440433698007837
robin,wings,pos,0.004714123904705048,0.00018941641610581428,0.004524707488599233
carrier,wings,neg,0.0015197002794593573,0.00018941641610581428,0.001330283863353543
dozer,wings,neg,0.0007982617244124413,0.00018941641610581428,0.000608845308306627
rooster,wings,pos,0.04066823795437813,0.00018941641610581428,0.040478821538272314
stork,wings,pos,0.004183006007224321,0.00018941641610581428,0.003993589591118507
bandwagon,wings,neg,0.0012974257115274668,0.00018941641610581428,0.0011080092954216525
skateboard,wings,neg,0.0010210188338533044,0.00018941641610581428,0.0008316024177474901
queen,wings,neg,0.0001686361647443846,0.00018941641610581428,-2.078025136142969e-05
cabriolet,wings,neg,0.14374880492687225,0.00018941641610581428,0.14355938851076644
carriage,wings,neg,0.0007312716916203499,0.00018941641610581428,0.0005418552755145356
tractor,wings,neg,0.0015210025012493134,0.00018941641610581428,0.001331586085143499
angel,wings,pos,0.0020976385567337275,0.00018941641610581428,0.0019082221406279132
pintail,wings,pos,0.09378450363874435,0.00018941641610581428,0.09359508722263854
kite,wings,neg,0.13589218258857727,0.00018941641610581428,0.13570276617247146
dray,wings,neg,4.630478724720888e-05,0.00018941641610581428,-0.0001431116288586054
panzer,wings,neg,0.0007075234316289425,0.00018941641610581428,0.0005181070155231282
scrambler,wings,neg,4.014303340227343e-05,0.00018941641610581428,-0.00014927338270354085
pigeon,wings,pos,0.05534176528453827,0.00018941641610581428,0.055152348868432455
whitethroat,wings,pos,0.0021555942948907614,0.00018941641610581428,0.001966177878784947
wheel,wings,neg,0.0011718017049133778,0.00018941641610581428,0.0009823852888075635
airplane,wings,pos,0.01183018833398819,0.00018941641610581428,0.011640771917882375
shoveler,wings,pos,0.01995391771197319,0.00018941641610581428,0.019764501295867376
grackle,wings,pos,0.0005309224361553788,0.00018941641610581428,0.00034150602004956454
tramcar,wings,neg,0.00022033769346307963,0.00018941641610581428,3.092127735726535e-05
insect,wings,pos,0.3248142898082733,0.00018941641610581428,0.3246248733921675
caravan,wings,neg,1.6417425285908394e-05,0.00018941641610581428,-0.00017299899081990588
hen,wings,pos,0.043540213257074356,0.00018941641610581428,0.04335079684096854
bike,wings,neg,0.00537823885679245,0.00018941641610581428,0.005188822440686636
cruiser,wings,neg,0.0007510809227824211,0.00018941641610581428,0.0005616645066766068
gondola,wings,neg,0.0013122014934197068,0.00018941641610581428,0.0011227850773138925
eider,wings,pos,0.01561436802148819,0.00018941641610581428,0.015424951605382375
guinea,wings,pos,0.000719282019417733,0.00018941641610581428,0.0005298656033119187
warbler,wings,pos,0.049667857587337494,0.00018941641610581428,0.04947844117123168
camper,wings,neg,0.00010362129978602752,0.00018941641610581428,-8.579511631978676e-05
bus,wings,neg,0.0003719892702065408,0.00018941641610581428,0.00018257285410072654
van,wings,neg,2.286845483467914e-05,0.00018941641610581428,-0.00016654796127113514
hawk,wings,pos,0.008016059175133705,0.00018941641610581428,0.00782664275902789
truck,wings,neg,0.0004146643041167408,0.00018941641610581428,0.00022524788801092654
crab,wings,neg,0.07203695178031921,0.00018941641610581428,0.0718475353642134
duck,wings,pos,0.10930778086185455,0.00018941641610581428,0.10911836444574874
trailer,wings,neg,0.000744686636608094,0.00018941641610581428,0.0005552702205022797
falcon,wings,pos,0.11770228296518326,0.00018941641610581428,0.11751286654907744
oriole,wings,pos,0.01749368943274021,0.00018941641610581428,0.017304273016634397
