concept,prop_s,label,prob,prob_control
hatred,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
puddle,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
can,-,pos,2.996302939095585e-08,6.229966320603353e-09
snow,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
ice,-,pos,3.430349408972688e-07,5.9004872099421846e-08
soup,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
juice,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
snowdrift,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
icicle,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
toaster,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
oven,-,pos,3.8096732168924063e-07,2.1041210995775828e-09
pomade,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
berry,-,pos,1.6967725002814404e-08,6.952114972591517e-08
growler,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
snowbank,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
skin,-,pos,9.165351571027713e-07,2.799185050417208e-10
coffee,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
people,-,pos,6.289054610419953e-09,2.6341689940423407e-10
nose,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
quesadilla,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
mug,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
drink,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
sawdust,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
river,-,pos,1.94333907188593e-07,1.8003621704565376e-08
snowfall,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
eggshell,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
foot,-,neg,6.292790203588083e-06,3.9928496620156295e-10
jungle,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
bath,-,neg,2.310606532773818e-07,2.2171185776187485e-08
slime,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
permafrost,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
popsicle,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
snowfield,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
bottle,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
vapor,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
mud,-,pos,2.4112964069900045e-08,4.4859349568326934e-10
forepaw,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
hair,-,pos,4.092559535706641e-08,8.925351124844383e-09
balloon,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
candle,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
tummy,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
lava,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
idea,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
rock,-,pos,9.958986311175977e-07,8.86299972080451e-07
shelf,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
lip,-,neg,4.725661528759417e-10,5.709618333682442e-10
cheesecloth,-,neg,5.7394586860937125e-09,2.8640918525724146e-09
sundae,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
fire,-,neg,1.7759365391611937e-06,5.132752534109386e-08
curd,-,pos,5.7394586860937125e-09,2.8640918525724146e-09
