concept,prop_s,label,prob,prob_control
flea,-,neg,4.090542006451869e-06,1.289243755309144e-05
apple,-,neg,1.1186274605279323e-05,3.9819584344513714e-05
cannon,-,neg,2.231563030363759e-06,1.7795959138311446e-05
cricket,-,neg,1.7405813196091913e-05,1.2985712601221167e-05
gorilla,-,neg,1.0109619097420364e-07,4.700611043517711e-06
bear,-,neg,3.943603587686084e-05,7.679042755626142e-05
elm,-,neg,7.735754479654133e-06,3.295492933830246e-05
raisin,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
flower,-,pos,0.022806065157055855,0.0004035864840261638
starling,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
gown,-,pos,8.294335566461086e-05,1.1160050235048402e-05
bird,-,pos,0.012653385289013386,0.002163879107683897
rice,-,neg,1.6449344911961816e-05,3.768590249819681e-05
dress,-,pos,0.00021183560602366924,4.799257658305578e-05
leopard,-,neg,0.0003671273007057607,9.709575351735111e-06
pit,-,neg,1.1532717508089263e-05,7.162421388784423e-05
sandpaper,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
lion,-,neg,7.90377744124271e-05,3.9910009945742786e-05
quail,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
peach,-,neg,1.927387529576663e-06,3.892780114256311e-06
cherry,-,neg,5.344799501472153e-05,7.641209231223911e-05
tar,-,neg,8.628701471025124e-05,1.6565525584155694e-05
plumage,-,pos,0.0006491764215752482,5.9190620959270746e-05
insect,-,pos,2.0496507204370573e-05,0.00023201752628665417
cheetah,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
lettuce,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
willow,-,neg,1.6273534129140899e-06,1.172446627606405e-05
fox,-,neg,7.823925989214331e-05,7.802406616974622e-05
skunk,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
dog,-,neg,0.0001958241919055581,0.00020717474399134517
iceberg,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
peacock,-,pos,4.350571543909609e-05,3.0437427085416857e-06
blueberry,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
violet,-,pos,3.8234567909967154e-05,2.6337829694966786e-06
sapphire,-,pos,1.823953425628133e-05,1.183379481517477e-06
pyramid,-,neg,1.8691483774091466e-06,5.8016164985019714e-05
monkey,-,neg,1.314848077527131e-06,9.080552445084322e-06
chameleon,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
lizard,-,neg,1.0680585546651855e-05,0.00018951534002553672
beetle,-,neg,8.377905032830313e-05,0.00032914127223193645
daffodil,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
nectarine,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
avocado,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
tire,-,neg,8.506758604198694e-05,4.4374424760462716e-05
giraffe,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
buzzard,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
bat,-,neg,0.00010916608880506828,3.771324918488972e-05
bee,-,neg,3.570785338524729e-06,2.864122870960273e-05
glass,-,pos,0.00036849829484708607,0.00026894157053902745
hose,-,pos,9.760034117789473e-06,3.2675839065632317e-06
crypt,-,neg,0.00026729886303655803,0.00017805839888751507
wine,-,neg,6.451262743212283e-05,6.859507266199216e-05
crocodile,-,neg,4.0088611967803445e-06,1.7229151126230136e-05
parakeet,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
barn,-,neg,6.417971599148586e-05,0.00018688863201532513
beer,-,neg,1.063282888935646e-05,4.8254656576318666e-05
alligator,-,neg,7.424719683513104e-07,1.928483243318624e-06
jam,-,neg,2.035212446571677e-06,3.30649845636799e-06
night,-,pos,0.00035596825182437897,0.00011077665112679824
calf,-,neg,4.506224286160432e-05,4.2833446059376e-05
sky,-,pos,0.01207061018794775,0.00018363936396781355
frogfish,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
tortoise,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
tarantula,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
lime,-,neg,6.270085577853024e-06,4.127112788410159e-06
spinach,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
blossom,-,pos,0.00012092242104699835,6.100151949794963e-06
fir,-,neg,8.408942449023016e-06,0.00010418200690764934
lark,-,neg,3.584005526136025e-06,7.0296400735969655e-06
jade,-,neg,4.90324191559921e-06,1.8863664763557608e-06
slug,-,neg,6.250655133044347e-05,0.00010654881043592468
broccoli,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
moss,-,pos,3.195617318851873e-05,1.825864273996558e-05
beetroot,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
shark,-,pos,4.033248478663154e-05,1.5733030522824265e-05
football,-,pos,5.604288526228629e-05,3.6675981391454116e-05
parrotfish,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
frog,-,pos,8.347153197973967e-05,7.769783405819908e-05
jeep,-,pos,2.4619123450975167e-06,4.853100563195767e-06
geranium,-,pos,1.8093227481585927e-05,1.1757822903746273e-05
dogwood,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
coal,-,neg,1.2783571946783923e-05,2.557389780122321e-05
wasp,-,neg,8.227704711316619e-06,1.7855014448286965e-05
spider,-,neg,7.091149018378928e-05,0.00014125557208899409
umbrella,-,pos,9.68099129750044e-07,1.1828831247839844e-06
bra,-,pos,2.5624885893194005e-05,7.868889952078462e-06
marigold,-,neg,1.8093227481585927e-05,1.1757822903746273e-05
parrot,-,pos,4.2345953261246905e-05,3.5025681427214295e-05
turtle,-,neg,0.000139595998916775,8.968152542365715e-05
snake,-,neg,0.0001578829251229763,0.00020342945936135948
feather,-,pos,5.8244266256224364e-05,4.4521646486828104e-05
